1,0,0
0,50,303
0,50,603
0,50,903
0,50,1203
0,50,1503
0,50,1803
0,50,2104
0,50,2404
0,50,2704
0,50,3003
0,50,3304
0,50,3603
0,50,3904
0,45,4203
0,41,4504
0,30,4804
0.38,50,5103
0.38,50,5404
0.17,50,5703
0.01,0,6003
0.09,12,6303
0.04,5,6603
0,0,6903
0.14,6,7203
0.04,0,7503
0.18,0,7803
0.08,0,8103
0.13,0,8403
0.14,0,8704
0.19,0,9003
0.13,0,9303
0.18,0,9604
0.16,0,9903
0.24,0,10203
0.17,0,10504
0.22,0,10804
0.22,0,11103
0.2,0,11404
0.18,0,11704
0.18,0,12005
0.21,26,12304
0.32,50,12604
0.12,20,12903
0.11,24,13204
0.22,45,13503
0.05,14,13803
0.14,35,14103
0.29,50,14403
0.11,42,14704
0.17,50,15004
0.15,46,15304
0.15,36,15603
0.19,39,15904
0.16,33,16204
0.26,44,16503
0.23,13,16803
0.26,34,17104
0.31,47,17404
0.25,0,17703
0.3,16,18003
0.22,0,18303
0.28,7,18603
0.27,0,18903
0.35,31,19204
0.31,0,19503
0.34,15,19803
0.26,0,20103
0.28,0,20403
0.31,0,20703
0.28,0,21003
0.3,0,21304
0.35,0,21604
0.31,0,21904
0.35,17,22203
0.33,0,22503
0.31,0,22803
0.3,0,23104
0.25,0,23403
0.29,0,23703
0.26,0,24003
0.31,0,24303
0.27,0,24604
0.29,0,24903
0.25,0,25204
0.21,0,25504
0.24,0,25803
0.23,0,26104
0.26,0,26404
0.27,0,26703
0.25,17,27003
0.24,6,27303
0.25,29,27603
0.26,41,27903
0.25,44,28203
0.26,46,28503
0.2,45,28803
0.15,35,29103
0.17,50,29404
0.2,45,29703
0.22,50,30003
0.15,42,30303
0.28,50,30604
0.22,39,30904
0.14,0,31203
0.22,16,31504
0.18,0,31803
0.23,0,32103
0.23,0,32403
0.15,0,32704
0.22,0,33003
0.17,0,33303
0.24,0,33604
0.17,0,33903
0.22,0,34203
0.28,0,34503
0.2,0,34803
0.28,0,35103
0.19,0,35404
0.29,0,35704
0.18,0,36004
0.35,27,36303
0.24,0,36603
0.23,0,36903
0.23,0,37203
0.24,0,37503
0.23,0,37803
0.32,0,38103
0.22,0,38403
0.22,0,38703
0.2,0,39004
0.32,44,39303
0.17,0,39604
0.38,50,39904
0.31,32,40203
0.21,0,40504
0.21,0,40803
0.29,41,41103
0.21,0,41403
0.12,0,41703
0.17,0,42003
0.18,0,42304
0.15,0,42603
0.13,0,42903
0.2,0,43204
0.13,0,43503
0.23,0,43804
0.17,0,44104
0.15,0,44404
0.23,0,44703
0.19,0,45004
0.17,0,45303
0.16,0,45604
0.17,0,45903
0.24,0,46203
0.14,0,46504
0.26,0,46804
0.12,0,47104
0.15,0,47404
0.11,0,47703
0.1,0,48003
0.1,0,48303
0.08,0,48604
0.12,0,48903
0.12,0,49203
0.12,21,49503
0.18,40,49803
0.08,34,50103
0.1,34,50403
0.1,44,50703
0.13,46,51004
0.07,40,51304
0.23,50,51603
0.13,42,51903
0.1,20,52203
0.11,16,52503
0.1,0,52803
0.1,0,53104
0.38,50,53404
0.38,50,53703
0.33,20,54003
