0,50,300
0,50,600
0,50,900
0,50,1200
0,50,1500
0,50,1800
0,50,2100
0,50,2400
0,50,2700
0,50,3000
0,50,3300
0,50,3600
0,50,3900
0,50,4200
0,50,4500
0,0,4800
0,0,5100
0,0,5400
0,0,5700
0,0,6000
0,0,6300
0,0,6600
0,0,6900
0,0,7200
0.5,0,7500
0.5,0,7800
0.5,0,8100
0.5,0,8400
0.5,0,8700
0.5,50,9000
0.5,50,9300
0.5,50,9600
0.5,0,9900
0.5,0,10200
0.5,0,10500
0.5,0,10800
0.5,0,11100
0.5,0,11400
0.5,0,11700
0.5,0,12000
0.5,0,12300
0.5,0,12600
0.5,0,12900
0.5,0,13200
0.5,0,13500
0.5,0,13800
0.5,0,14100
0.5,0,14400
0,0,14700
0,0,15000
0,0,15300
0,0,15600
0,50,15900
0,50,16200
0,50,16500
0,50,16800
0,0,17100
0.5,0,17400
0.5,0,17700
0.5,0,18000
0.5,0,18300
0.5,0,18600
0.5,0,18900
0.5,0,19200
0.5,0,19500
0.5,0,19800
0.5,0,20100
0.5,0,20400
0.5,0,20700
0.5,0,21000
0.5,0,21300
0.5,0,21600
0.5,0,21900
0.5,0,22200
0.5,0,22500
0.5,0,22800
0.5,0,23100
0.5,0,23400
0,50,23700
0,50,24000
0,50,24300
0,50,24600
0,50,24900
0,0,25200
0,0,25500
0,0,25800
0.5,0,26100
0.5,0,26400
0.5,0,26700
0.5,0,27000
0.5,0,27300
0.5,0,27600
0.5,0,27900
0.5,0,28200
0.5,0,28500
0.5,0,28800
0.5,0,29100
0.5,0,29400
0.5,0,29700
0.5,0,30000
0.5,0,30300
0.5,50,30600
0.5,50,30900
0.5,50,31200
0,50,31500
0,0,31800
0,0,32100
0,0,32400
0,0,32700
0,0,33000
0.5,0,33300
0.5,0,33600
0.5,0,33900
0.5,0,34200
0.5,0,34500
0.5,0,34800
0.5,0,35100
0.5,0,35400
0.5,0,35700
0.5,0,36000
0.5,0,36300
0.5,0,36600
0.5,0,36900
0.5,0,37200
0.5,0,37500
0.5,50,37800
0.5,50,38100
0.5,50,38400
0.5,0,38700
0,0,39000
0,0,39300
0,0,39600
0,0,39900
0,0,40200
0,0,40500
0.5,0,40800
0.5,0,41100
0.5,0,41400
0.5,0,41700
0.5,0,42000
0.5,0,42300
0.5,0,42600
0.5,50,42900
0.5,50,43200
0.5,0,43500
0.5,0,43800
0.5,0,44100
0.5,0,44400
0.5,0,44700
0.5,0,45000
0.5,0,45300
0.5,0,45600
0.5,0,45900
0.5,0,46200
0.5,0,46500
0.5,0,46800
0.5,0,47100
0.5,0,47400
0.5,0,47700
0.5,0,48000
0.5,0,48300
0,0,48600
0,0,48900
0,50,49200
0,50,49500
0,50,49800
0,50,50100
0,50,50400
0,0,50700
0.5,0,51000
0.5,0,51300
0.5,0,51600
0.5,0,51900
0.5,0,52200
0.5,0,52500
0.5,0,52800
0.5,0,53100
0.5,0,53400
0.5,0,53700
0.5,0,54000
0.5,0,54300
0.5,0,54600
0.5,0,54900
0.5,0,55200
0.5,0,55500
0.5,0,55800
0.5,0,56100
0.5,0,56400
0.5,0,56700
0,50,57000
0,50,57300
0,50,57600
0,50,57900
0.5,0,58200
0.5,0,58500
0.5,0,58800
0.5,0,59100
0.5,0,59400
0.5,0,59700
0.5,0,60000
0.5,0,60300
0.5,0,60600
0.5,0,60900
0.5,0,61200
0.5,0,61500
0.5,0,61800
0.5,0,62100
0.5,0,62400
0.5,0,62700
0.5,0,63000
0.5,0,63300
0.5,0,63600
0.5,0,63900
0.5,0,64200
0.5,50,64500
0,50,64800
0,50,65100
0,50,65400
0,0,65700
0,0,66000
0,0,66300
0,0,66600
0.5,0,66900
0.5,0,67200
0.5,0,67500
0.5,0,67800
0.5,0,68100
0.5,0,68400
0.5,0,68700
0.5,0,69000
0.5,0,69300
0.5,0,69600
0.5,0,69900
0.5,0,70200
0.5,0,70500
0.5,0,70800
0.5,50,71100
0.5,50,71400
0.5,50,71700
0.5,50,72000
0,0,72300
0,0,72600
0,0,72900
0,0,73200
0,0,73500
0,0,73800
0,0,74100
0,0,74400
0.5,0,74700
0.5,0,75000
0.5,0,75300
0.5,0,75600
0.5,0,75900
0.5,0,76200
0.5,0,76500
0.5,0,76800
0.5,0,77100
0.5,50,77400
0.5,50,77700
0.5,50,78000
0.5,0,78300
0,0,78600
0,0,78900
0,0,79200
0,0,79500
0,0,79800
0.5,0,80100
0.5,0,80400
0.5,0,80700
0.5,0,81000
0.5,0,81300
0.5,0,81600
0.5,0,81900
0.5,0,82200
0.5,0,82500
0.5,50,82800
0.5,50,83100
0.5,50,83400
0.5,0,83700
0,0,84000
0,0,84300
0.5,0,84600
0.5,0,84900
0.5,0,85200
0.5,0,85500
0.5,0,85800
0.5,0,86100
0.5,0,86400
